ID,PRODUCT_CODE,SKU,LENGTH,COLOR,TYPE,PRICE,STOCK,MANUFACTUREPRICE,WHOLESALEPRICE,REGULARPRICE,,,,,,,,
767, WW10,WW10,,P1B_33,Inch,57,,28.50,28.50,114.00,,,,,,,,
767, WW10,WW10,,P4_27,Inch,57,,28.50,28.50,114.00,,,,,,,,
767, WW10,WW10,,P4_30,Inch,57,,28.50,28.50,114.00,,,,,,,,
675,"	NSB16 ",NSB16,,1,Inch,74.25,18,37.13,37.13,148.50,,,,,,,,
675,"	NSB16 ",NSB16,,001B,Inch,74.25,77,37.13,37.13,148.50,,,,,,,,
675,"	NSB16 ",NSB16,,2,Inch,74.25,44,37.13,37.13,148.50,,,,,,,,
675,"	NSB16 ",NSB16,,4,Inch,74.25,5,37.13,37.13,148.50,,,,,,,,
675,"	NSB16 ",NSB16,,27,Inch,74.25,25,37.13,37.13,148.50,,,,,,,,
675,"	NSB16 ",NSB16,,30,Inch,74.25,25,37.13,37.13,148.50,,,,,,,,
675,"	NSB16 ",NSB16,,33,Inch,74.25,32,37.13,37.13,148.50,,,,,,,,
675,"	NSB16 ",NSB16,,280,Inch,80.25,55,40.13,40.13,160.50,,,,,,,,
675,"	NSB16 ",NSB16,,350,Inch,80.25,1,40.13,40.13,160.50,,,,,,,,
675,"	NSB16 ",NSB16,,613,Inch,86.25,56,43.13,43.13,172.50,,,,,,,,
675,"	NSB16 ",NSB16,,99J,Inch,80.25,23,40.13,40.13,160.50,,,,,,,,
675,"	NSB16 ",NSB16,,BURG,Inch,80.25,15,40.13,40.13,160.50,,,,,,,,
675,"	NSB16 ",NSB16,,P1B_130,Inch,80.25,8,40.13,40.13,160.50,,,,,,,,
675,"	NSB16 ",NSB16,,P1B_27,Inch,80.25,123,40.13,40.13,160.50,,,,,,,,
675,"	NSB16 ",NSB16,,P1B_30,Inch,80.25,90,40.13,40.13,160.50,,,,,,,,
675,"	NSB16 ",NSB16,,P1B_33,Inch,80.25,62,40.13,40.13,160.50,,,,,,,,
675,"	NSB16 ",NSB16,,P1B_350,Inch,80.25,32,40.13,40.13,160.50,,,,,,,,
675,"	NSB16 ",NSB16,,P1B_99J,Inch,80.25,30,40.13,40.13,160.50,,,,,,,,
675,"	NSB16 ",NSB16,,P1B_BG,Inch,80.25,15,40.13,40.13,160.50,,,,,,,,
675,"	NSB16 ",NSB16,,P27_613,Inch,86.25,101,43.13,43.13,172.50,,,,,,,,
675,"	NSB16 ",NSB16,,P4_27,Inch,80.25,21,40.13,40.13,160.50,,,,,,,,
675,"	NSB16 ",NSB16,,P4_30,Inch,80.25,29,40.13,40.13,160.50,,,,,,,,
675,"	NSB16 ",NSB16,,RED,Inch,80.25,29,40.13,40.13,160.50,,,,,,,,
675,"	NSB16 ",NSB16,,TT1B_27,Inch,80.25,45,40.13,40.13,160.50,,,,,,,,
675,"	NSB16 ",NSB16,,TT1B_30,Inch,80.25,24,40.13,40.13,160.50,,,,,,,,
675,"	NSB16 ",NSB16,,TT1B_33,Inch,80.25,39,40.13,40.13,160.50,,,,,,,,
675,"	NSB16 ",NSB16,,TT1B_350,Inch,80.25,68,40.13,40.13,160.50,,,,,,,,
675,"	NSB16 ",NSB16,,TT1B_BG,Inch,80.25,95,40.13,40.13,160.50,,,,,,,,
761,2N1,2N1 ,,3,Inch,11,115,5.50,5.50,22.00,,,,,,,,
761,2N1,2N1 ,,4,Inch,13,3,6.50,6.50,26.00,,,,,,,,
761,2N1,2N1 ,,6,Inch,15,494,7.50,7.50,30.00,,,,,,,,
761,2N1,2N1 ,,22,Inch,17,96,8.50,8.50,34.00,,,,,,,,
761,2N1,2N1 ,,34,Inch,19,10,9.50,9.50,38.00,,,,,,,,
761,2N1,2N1 ,,613,Inch,21,113,10.50,10.50,42.00,,,,,,,,
761,2N1,2N1 ,,001B,Inch,23,2,11.50,11.50,46.00,,,,,,,,
761,2N1,2N1 ,,99J,,25,38,12.50,12.50,50.00,,,,,,,,
761,2N1,2N1 ,,F18_22,,27,14,13.50,13.50,54.00,,,,,,,,
761,2N1,2N1 ,,F237,,29,27,14.50,14.50,58.00,,,,,,,,
761,2N1,2N1 ,,M30_144,,31,102,15.50,15.50,62.00,,,,,,,,
761,2N1,2N1 ,,M99J_350,,33,343,16.50,16.50,66.00,,,,,,,,
761,2N1,2N1 ,,P18_22,,35,85,17.50,17.50,70.00,,,,,,,,
761,2N1,2N1 ,,P1B_130,,37,256,18.50,18.50,74.00,,,,,,,,
761,2N1,2N1 ,,P1B_144,,39,101,19.50,19.50,78.00,,,,,,,,
761,2N1,2N1 ,,P1B_27,,41,23,20.50,20.50,82.00,,,,,,,,
761,2N1,2N1 ,,P1B_30,,43,2,21.50,21.50,86.00,,,,,,,,
761,2N1,2N1 ,,P1B_33,,45,12,22.50,22.50,90.00,,,,,,,,
761,2N1,2N1 ,,P1B_350,,47,31,23.50,23.50,94.00,,,,,,,,
761,2N1,2N1 ,,P1B_613,,49,6,24.50,24.50,98.00,,,,,,,,
761,2N1,2N1 ,,P1B_BG,,51,8,25.50,25.50,102.00,,,,,,,,
761,2N1,2N1 ,,P27_613,,53,22,26.50,26.50,106.00,,,,,,,,
761,2N1,2N1 ,,P30_144,,55,4,27.50,27.50,110.00,,,,,,,,
761,2N1,2N1 ,,P30_33,,57,55,28.50,28.50,114.00,,,,,,,,
761,2N1,2N1 ,,P30_350,,59,61,29.50,29.50,118.00,,,,,,,,
761,2N1,2N1 ,,P4_30,,61,24,30.50,30.50,122.00,,,,,,,,
761,2N1,2N1 ,,P4_8,,63,109,31.50,31.50,126.00,,,,,,,,
761,2N1,2N1 ,,T1B_144,,65,173,32.50,32.50,130.00,,,,,,,,
761,2N1,2N1 ,,T1B_27,,67,65,33.50,33.50,134.00,,,,,,,,
761,2N1,2N1 ,,T1B_30,,69,6,34.50,34.50,138.00,,,,,,,,
761,2N1,2N1 ,,T1B_33,,71,42,35.50,35.50,142.00,,,,,,,,
761,2N1,2N1 ,,T4_118_144,,73,409,36.50,36.50,146.00,,,,,,,,
758,2N1 L,2N1 L,,2,Inch,12,48,6.00,6.00,24.00,,,,,,,,
758,2N1 L,2N1 L,,34,Inch,12,15,6.00,6.00,24.00,,,,,,,,
758,2N1 L,2N1 L,,F1B_27,Inch,12,32,6.00,6.00,24.00,,,,,,,,
758,2N1 L,2N1 L,,F1B_30,Inch,12,8,6.00,6.00,24.00,,,,,,,,
758,2N1 L,2N1 L,,F1B_33,Inch,12,16,6.00,6.00,24.00,,,,,,,,
758,2N1 L,2N1 L,,F1B_350,Inch,12,31,6.00,6.00,24.00,,,,,,,,
758,2N1 L,2N1 L,,F1B_BG,,12,10,6.00,6.00,24.00,,,,,,,,
758,2N1 L,2N1 L,,F4_30,,12,18,6.00,6.00,24.00,,,,,,,,
758,2N1 L,2N1 L,,P27_613,,12,18,6.00,6.00,24.00,,,,,,,,
758,2N1 L,2N1 L,,TT1B_BG,,12,7,6.00,6.00,24.00,,,,,,,,
757,2N1 S,2N1 S,,4,Inch,10,19,5.00,5.00,20.00,,,,,,,,
757,2N1 S,2N1 S,,34,Inch,10,46,5.00,5.00,20.00,,,,,,,,
757,2N1 S,2N1 S,,44,Inch,10,46,5.00,5.00,20.00,,,,,,,,
757,2N1 S,2N1 S,,51,Inch,10,33,5.00,5.00,20.00,,,,,,,,
757,2N1 S,2N1 S,,280,Inch,10,31,5.00,5.00,20.00,,,,,,,,
757,2N1 S,2N1 S,,2F350,Inch,10,181,5.00,5.00,20.00,,,,,,,,
757,2N1 S,2N1 S,,P1B_BG,,10,13,5.00,5.00,20.00,,,,,,,,
757,2N1 S,2N1 S,,P27_613,,10,93,5.00,5.00,20.00,,,,,,,,
757,2N1 S,2N1 S,,T1B_27,,10,23,5.00,5.00,20.00,,,,,,,,
757,2N1 S,2N1 S,,T1B_30,,10,109,5.00,5.00,20.00,,,,,,,,
757,2N1 S,2N1 S,,T1B_33,,10,173,5.00,5.00,20.00,,,,,,,,
757,2N1 S,2N1 S,,T2_27,,10,71,5.00,5.00,20.00,,,,,,,,
757,2N1 S,2N1 S,,T2_30,,10,109,5.00,5.00,20.00,,,,,,,,
757,2N1 S,2N1 S,,T2_33,,10,127,5.00,5.00,20.00,,,,,,,,
757,2N1 S,2N1 S,,T2_BG,,10,206,5.00,5.00,20.00,,,,,,,,
757,2N1 S,2N1 S,,T4_118_144,,10,7,5.00,5.00,20.00,,,,,,,,
738,2N1 S (H),Draw String 2N1 S (H),,1,Inch,30,3,15.00,15.00,60.00,,,,,,,,
231,AARU,AARU,,1,,32,170,16.00,16,64.00,,,,,,,,
231,AARU,AARU,,2,,32,67,16.00,16,64.00,,,,,,,,
231,AARU,AARU,,4,,32,63,16.00,16,64.00,,,,,,,,
231,AARU,AARU,,001B,,32,141,16.00,16,64.00,,,,,,,,
231,AARU,AARU,,DX2216,,32,59,16.00,16,64.00,,,,,,,,
231,AARU,AARU,,DX3147,,32,69,16.00,16,64.00,,,,,,,,
231,AARU,AARU,,DX4130,,32,91,16.00,16,64.00,,,,,,,,
231,AARU,AARU,,DX4145,,32,91,16.00,16,64.00,,,,,,,,
231,AARU,AARU,,F1B_30,,32,97,16.00,16,64.00,,,,,,,,
231,AARU,AARU,,F1B_33,,32,127,16.00,16,64.00,,,,,,,,
231,AARU,AARU,,F4_30,,32,91,16.00,16,64.00,,,,,,,,
701,ABBY,ABBY,,F237,,12,17,6.00,6.00,24.00,,,,,,,,
701,ABBY,ABBY,,F4_27,,12,2,6.00,6.00,24.00,,,,,,,,
701,ABBY,ABBY,,P27_613,Inch,12,3,6.00,6.00,24.00,,,,,,,,
726,ANDREA,ANDREA,,1,Inch,23.2,16,11.60,11.6,46.40,,,,,,,,
726,ANDREA,ANDREA,,2,,23.2,9,11.60,11.6,46.40,,,,,,,,
726,ANDREA,ANDREA,,4,,23.2,31,11.60,11.6,46.40,,,,,,,,
726,ANDREA,ANDREA,,001B,,23.2,14,11.60,11.6,46.40,,,,,,,,
726,ANDREA,ANDREA,,DYS27_30_33,,23.2,36,11.60,11.6,46.40,,,,,,,,
726,ANDREA,ANDREA,,F1010,,23.2,35,11.60,11.6,46.40,,,,,,,,
726,ANDREA,ANDREA,,F1B_33,,23.2,41,11.60,11.6,46.40,,,,,,,,
726,ANDREA,ANDREA,,F4_30,,23.2,11,11.60,11.6,46.40,,,,,,,,
726,ANDREA,ANDREA,,L209H_216H,,23.2,57,11.60,11.6,46.40,,,,,,,,
726,ANDREA,ANDREA,,P2_145B,,23.2,61,11.60,11.6,46.40,,,,,,,,
667,ANNA,ANNA,,1,Inch,18.4,53,9.20,9.2,36.80,,,,,,,,
667,ANNA,ANNA,,2,,18.4,73,9.20,9.2,36.80,,,,,,,,
667,ANNA,ANNA,,001B,,18.4,51,9.20,9.2,36.80,,,,,,,,
667,ANNA,ANNA,,DML1B_33B_35A,,18.4,78,9.20,9.2,36.80,,,,,,,,
667,ANNA,ANNA,,DML27_26C_24D,,18.4,65,9.20,9.2,36.80,,,,,,,,
667,ANNA,ANNA,,F1B_30,,18.4,60,9.20,9.2,36.80,,,,,,,,
667,ANNA,ANNA,,F4_30,,18.4,75,9.20,9.2,36.80,,,,,,,,
667,ANNA,ANNA,,LXMD33_30_27,,18.4,65,9.20,9.2,36.80,,,,,,,,
783,BARBARA,BARBARA,,1,Inch,33.6,23,16.80,16.8,67.20,,,,,,,,
783,BARBARA,BARBARA,,2,,33.6,7,16.80,16.8,67.20,,,,,,,,
783,BARBARA,BARBARA,,4,,33.6,25,16.80,16.8,67.20,,,,,,,,
783,BARBARA,BARBARA,,001B,,33.6,3,16.80,16.8,67.20,,,,,,,,
783,BARBARA,BARBARA,,HL2_27S,,33.6,20,16.80,16.8,67.20,,,,,,,,
783,BARBARA,BARBARA,,HL2_350,,33.6,14,16.80,16.8,67.20,,,,,,,,
783,BARBARA,BARBARA,,HL2_613,,33.6,9,16.80,16.8,67.20,,,,,,,,
783,BARBARA,BARBARA,,HL2_BG,,33.6,11,16.80,16.8,67.20,,,,,,,,
783,BARBARA,BARBARA,,HL4_27,,33.6,7,16.80,16.8,67.20,,,,,,,,
783,BARBARA,BARBARA,,TTL1B_33,,33.6,30,16.80,16.8,67.20,,,,,,,,
233,BARU,BARU,,2,,20,3,10.00,10,40.00,,,,,,,,
233,BARU,BARU,,34,,20,9,10.00,10,40.00,,,,,,,,
233,BARU,BARU,,280,,20,5,10.00,10,40.00,,,,,,,,
233,BARU,BARU,,001B,,20,6,10.00,10,40.00,,,,,,,,
233,BARU,BARU,,DX2216,,20,26,10.00,10,40.00,,,,,,,,
233,BARU,BARU,,DX3147,,20,22,10.00,10,40.00,,,,,,,,
233,BARU,BARU,,DX4130,,20,57,10.00,10,40.00,,,,,,,,
233,BARU,BARU,,DX4145,,20,27,10.00,10,40.00,,,,,,,,
233,BARU,BARU,,F1B_30,,20,23,10.00,10,40.00,,,,,,,,
233,BARU,BARU,,F1B_33,,20,38,10.00,10,40.00,,,,,,,,
781,BECKY,BECKY,,2,Inch,27,66,13.50,13.5,54.00,,,,,,,,
781,BECKY,BECKY,,4,,27,2,13.50,13.5,54.00,,,,,,,,
781,BECKY,BECKY,,HL2_350,,27,8,13.50,13.5,54.00,,,,,,,,
781,BECKY,BECKY,,HL2_613,,27,4,13.50,13.5,54.00,,,,,,,,
781,BECKY,BECKY,,HL2_BG,,27,11,13.50,13.5,54.00,,,,,,,,
781,BECKY,BECKY,,HL4_27,,27,8,13.50,13.5,54.00,,,,,,,,
781,BECKY,BECKY,,TTL1B_33,,27,4,13.50,13.5,54.00,,,,,,,,
617,BNH BW,BNH BW,12,NC,Inch,46,28,23.00,23,92.00,,,,,,,,
617,BNH BW,BNH BW,14,NC,Inch,64,37,32.00,32,128.00,,,,,,,,
617,BNH BW,BNH BW,16,NC,Inch,72,33,36.00,36,144.00,,,,,,,,
617,BNH BW,BNH BW,18,NC,Inch,86,60,43.00,43,172.00,,,,,,,,
617,BNH BW,BNH BW,20,NC,Inch,112,26,56.00,56,224.00,,,,,,,,
617,BNH BW,BNH BW,22,NC,Inch,132,51,66.00,66,264.00,,,,,,,,
617,BNH BW,BNH BW,24,NC,Inch,152,58,76.00,76,304.00,,,,,,,,
617,BNH BW,BNH BW,26,NC,Inch,164,62,82.00,82,328.00,,,,,,,,
756,BNHH,BNHH,12,NC,Inch,46,750,23.00,23,92.00,,,,,,,,
756,BNHH,BNHH,14,NC,Inch,64,749,32.00,32,128.00,,,,,,,,
756,BNHH,BNHH,16,NC,Inch,72,804,36.00,36,144.00,,,,,,,,
756,BNHH,BNHH,18,NC,Inch,86,801,43.00,43,172.00,,,,,,,,
756,BNHH,BNHH,20,NC,Inch,112,352,56.00,56,224.00,,,,,,,,
756,BNHH,BNHH,22,NC,Inch,132,167,66.00,66,264.00,,,,,,,,
756,BNHH,BNHH,24,NC,Inch,152,184,76.00,76,304.00,,,,,,,,
756,BNHH,BNHH,26,NC,Inch,164,186,82.00,82,328.00,,,,,,,,
710,BOA,BOA,,F237,Inch,12,22,6.00,6,24.00,,,,,,,,
717,BOBBY, BOBBY,,F1B_33,Inch,12.5,8,6.25,6.25,25.00,,,,,,,,
608,BODY WAV,BODY WAV,,1,Inch,8,43,4.00,4,16.00,,,,,,,,
608,BODY WAV,BODY WAV,,2,,8,11,4.00,4,16.00,,,,,,,,
608,BODY WAV,BODY WAV,,4,,8,33,4.00,4,16.00,,,,,,,,
608,BODY WAV,BODY WAV,,001B,,8,21,4.00,4,16.00,,,,,,,,
608,BODY WAV,BODY WAV,,P1B_30,,8,6,4.00,4,16.00,,,,,,,,
608,BODY WAV,BODY WAV,,P1B_33,,8,17,4.00,4,16.00,,,,,,,,
608,BODY WAV,BODY WAV,,P30_144,,8,19,4.00,4,16.00,,,,,,,,
608,BODY WAV,BODY WAV,,P4_30,,8,18,4.00,4,16.00,,,,,,,,
778,BONITA,BONITA,,1,Inch,147.2,3,73.60,73.6,294.40,,,,,,,,
778,BONITA,BONITA,,2,,147.2,6,73.60,73.6,294.40,,,,,,,,
778,BONITA,BONITA,,4,,147.2,17,73.60,73.6,294.40,,,,,,,,
778,BONITA,BONITA,,001B,,147.2,12,73.60,73.6,294.40,,,,,,,,
778,BONITA,BONITA,,F1B_27S,,147.2,3,73.60,73.6,294.40,,,,,,,,
778,BONITA,BONITA,,F1B_30,,147.2,12,73.60,73.6,294.40,,,,,,,,
778,BONITA,BONITA,,F1B_33,,147.2,15,73.60,73.6,294.40,,,,,,,,
778,BONITA,BONITA,,F4_30,,147.2,6,73.60,73.6,294.40,,,,,,,,
713,BROOKE,BROOKE,,1,Inch,19.2,9,9.60,9.6,38.40,,,,,,,,
713,BROOKE,BROOKE,,2,,19.2,2,9.60,9.6,38.40,,,,,,,,
713,BROOKE,BROOKE,,4,,19.2,37,9.60,9.6,38.40,,,,,,,,
713,BROOKE,BROOKE,,001B,,19.2,4,9.60,9.6,38.40,,,,,,,,
713,BROOKE,BROOKE,,DYS27_30_33,,19.2,44,9.60,9.6,38.40,,,,,,,,
713,BROOKE,BROOKE,,F1010,,19.2,36,9.60,9.6,38.40,,,,,,,,
713,BROOKE,BROOKE,,F1B_30,,19.2,3,9.60,9.6,38.40,,,,,,,,
713,BROOKE,BROOKE,,F1B_33,,19.2,32,9.60,9.6,38.40,,,,,,,,
713,BROOKE,BROOKE,,F4_30,,19.2,11,9.60,9.6,38.40,,,,,,,,
713,BROOKE,BROOKE,,L209H_216H,,19.2,48,9.60,9.6,38.40,,,,,,,,
713,BROOKE,BROOKE,,P2_145B,,19.2,47,9.60,9.6,38.40,,,,,,,,
666,CAROL,CAROL,,1,Inch,20,79,10.00,10,40.00,,,,,,,,
666,CAROL,CAROL,,2,,20,68,10.00,10,40.00,,,,,,,,
666,CAROL,CAROL,,001B,,20,71,10.00,10,40.00,,,,,,,,
666,CAROL,CAROL,,DGF1B_33B_35A_350B,,20,57,10.00,10,40.00,,,,,,,,
666,CAROL,CAROL,,DGF5_27_26C_24D,,20,51,10.00,10,40.00,,,,,,,,
666,CAROL,CAROL,,F1B_30,,20,49,10.00,10,40.00,,,,,,,,
666,CAROL,CAROL,,F4_30,,20,57,10.00,10,40.00,,,,,,,,
666,CAROL,CAROL,,LXMD33_30_27,,20,55,10.00,10,40.00,,,,,,,,
662,CHERI,CHERI,,2,Inch,11.5,12,5.75,5.75,23.00,,,,,,,,
662,CHERI,CHERI,,001B,,11.5,28,5.75,5.75,23.00,,,,,,,,
662,CHERI,CHERI,,F1B_30,,11.5,25,5.75,5.75,23.00,,,,,,,,
662,CHERI,CHERI,,F4_30,,11.5,5,5.75,5.75,23.00,,,,,,,,
660,CHLOE, CHLOE,,F4_30,Inch,12.5,14,6.25,6.25,25.00,,,,,,,,
660,CHLOE, CHLOE,,LYTT6_27E,Inch,12.5,3,6.25,6.25,25.00,,,,,,,,
727,COURTNEY,COURTNEY,,4,Inch,11.5,12,5.75,5.75,23.00,,,,,,,,
727,COURTNEY,COURTNEY,,DYS27_30_33,,11.5,8,5.75,5.75,23.00,,,,,,,,
727,COURTNEY,COURTNEY,,F1010,,11.5,26,5.75,5.75,23.00,,,,,,,,
727,COURTNEY,COURTNEY,,F1B_33,,11.5,2,5.75,5.75,23.00,,,,,,,,
727,COURTNEY,COURTNEY,,L209H_216H,,11.5,13,5.75,5.75,23.00,,,,,,,,
727,COURTNEY,COURTNEY,,P2_145B,,11.5,13,5.75,5.75,23.00,,,,,,,,
607,CRIMP,CRIMP,,1,Inch,9,41,4.50,4.5,18.00,,,,,,,,
607,CRIMP,CRIMP,,4,,9,10,4.50,4.5,18.00,,,,,,,,
607,CRIMP,CRIMP,,001B,,9,8,4.50,4.5,18.00,,,,,,,,
607,CRIMP,CRIMP,,P1B_BG,,9,5,4.50,4.5,18.00,,,,,,,,
607,CRIMP,CRIMP,,P27_613,,9,24,4.50,4.5,18.00,,,,,,,,
607,CRIMP,CRIMP,,P30_144,,9,11,4.50,4.5,18.00,,,,,,,,
774,DANDY,DANDY,,1,Inch,30.4,12,15.20,15.2,60.80,,,,,,,,
774,DANDY,DANDY,,2,,30.4,6,15.20,15.2,60.80,,,,,,,,
774,DANDY,DANDY,,001B,,30.4,18,15.20,15.2,60.80,,,,,,,,
774,DANDY,DANDY,,F1B_27S,,30.4,15,15.20,15.2,60.80,,,,,,,,
774,DANDY,DANDY,,F1B_30,,30.4,6,15.20,15.2,60.80,,,,,,,,
774,DANDY,DANDY,,F1B_33,,30.4,8,15.20,15.2,60.80,,,,,,,,
774,DANDY,DANDY,,F1B_BG,,30.4,67,15.20,15.2,60.80,,ELEGANT LADY,1,3,5,22,15,
774,DANDY,DANDY,,T1B_130,,30.4,10,15.20,15.2,60.80,,ELEGANT LADY,2,3,5,67,15,
774,DANDY,DANDY,,T1B_99J,,30.4,18,15.20,15.2,60.80,,ELEGANT LADY,4,3,5,58,15,
774,DANDY,DANDY,,T1B_BG,,30.4,118,15.20,15.2,60.80,,ELEGANT LADY,27,3,5,11,15,
700,DARCI, DARCI,,4,Inch,14,5,7.00,7,28.00,,ELEGANT LADY,30,3,5,16,15,
700,DARCI, DARCI,,2,Inch,14,15,7.00,7,28.00,,ELEGANT LADY,33,3,5,16,15,
700,DARCI, DARCI,,F1B_33,Inch,14,2,7.00,7,28.00,,ELEGANT LADY,001B,3,5,29,15,
700,DARCI, DARCI,,F237,Inch,14,6,7.00,7,28.00,,ELEGANT LADY,F1B_27,3,5,40,15,
700,DARCI, DARCI,,F4_27,Inch,14,6,7.00,7,28.00,,ELEGANT LADY,F1B_30,3,5,77,15,
700,DARCI, DARCI,,F4_30,Inch,14,3,7.00,7,28.00,,ELEGANT LADY,F1B_33,3,5,72,15,
606,DISCO L,DISCO L,,1,Inch,8,18,4.00,4,16.00,,ELEGANT LADY,F1B_350,3,5,57,15,
606,DISCO L,DISCO L,,2,,8,46,4.00,4,16.00,,ELEGANT LADY,F30_33,3,5,8,15,
606,DISCO L,DISCO L,,4,,8,25,4.00,4,16.00,,ELEGANT LADY,F4_27,3,5,22,15,
606,DISCO L,DISCO L,,001B,,8,28,4.00,4,16.00,,ELEGANT LADY,F4_30,3,5,91,15,
606,DISCO L,DISCO L,,P1B_30,,8,42,4.00,4,16.00,,ELEGANT LADY,TT1B_27,3,5,8,15,
606,DISCO L,DISCO L,,P1B_33,,8,23,4.00,4,16.00,,ELEGANT LADY,TT1B_30,3,5,12,15,
606,DISCO L,DISCO L,,P1B_99J,,8,8,4.00,4,16.00,,ELEGANT LADY,TT1B_33,3,5,28,15,
606,DISCO L,DISCO L,,P1B_BG,,8,19,4.00,4,16.00,,ELEGANT LADY,TT1B_350,3,5,10,15,
606,DISCO L,DISCO L,,P27_613,,8,39,4.00,4,16.00,,,,,,,,
606,DISCO L,DISCO L,,P30_144,,8,38,4.00,4,16.00,,,,,,,,
606,DISCO L,DISCO L,,TT4_27,,8,17,4.00,4,16.00,,,,,,,,
602,ELEGANT LADY,ELEGANT LADY,,1,Inch,10,22,5.00,5,20.00,,,,,,,,
,ELEGANT LADY,ELEGANT LADY,,2,,10,67,5.00,5,20.00,,,,,,,,
,ELEGANT LADY,ELEGANT LADY,,4,,10,58,5.00,5,20.00,,,,,,,,
,ELEGANT LADY,ELEGANT LADY,,27,,10,11,5.00,5,20.00,,,,,,,,
,ELEGANT LADY,ELEGANT LADY,,30,,10,16,5.00,5,20.00,,,,,,,,
,ELEGANT LADY,ELEGANT LADY,,33,,10,16,5.00,5,20.00,,,,,,,,
,ELEGANT LADY,ELEGANT LADY,,001B,,10,29,5.00,5,20.00,,,,,,,,
,ELEGANT LADY,ELEGANT LADY,,F1B_27,,10,40,5.00,5,20.00,,,,,,,,
,ELEGANT LADY,ELEGANT LADY,,F1B_30,,10,77,5.00,5,20.00,,,,,,,,
,ELEGANT LADY,ELEGANT LADY,,F1B_33,,10,72,5.00,5,20.00,,,,,,,,
,ELEGANT LADY,ELEGANT LADY,,F1B_350,,10,57,5.00,5,20.00,,,,,,,,
,ELEGANT LADY,ELEGANT LADY,,F30_33,,10,8,5.00,5,20.00,,,,,,,,
,ELEGANT LADY,ELEGANT LADY,,F4_27,,10,22,5.00,5,20.00,,EMILY,1,5,5.75,88,34.5,
,ELEGANT LADY,ELEGANT LADY,,F4_30,,10,91,5.00,5,20.00,,EMILY,2,5,5.75,90,34.5,
,ELEGANT LADY,ELEGANT LADY,,TT1B_27,,10,8,5.00,5,20.00,,EMILY,001B,5,5.75,79,34.5,
,ELEGANT LADY,ELEGANT LADY,,TT1B_30,,10,12,5.00,5,20.00,,EMILY,F1B_30,5,5.75,61,34.5,
,ELEGANT LADY,ELEGANT LADY,,TT1B_33,,10,28,5.00,5,20.00,,EMILY,F4_30,5,5.75,81,34.5,
,ELEGANT LADY,ELEGANT LADY,,TT1B_350,,10,10,5.00,5,20.00,,EMILY,ZYF8_27_24D,5,5.75,89,34.5,
658,ELLEN, ELLEN,,1,Inch,11,137,5.50,5.5,22.00,,EMILY,ZYF8A_30_27,5,5.75,82,34.5,
658,ELLEN, ELLEN,,2,Inch,11,101,5.50,5.5,22.00,,EMILY,ZYF8A_35B_130E,5,5.75,78,34.5,
658,ELLEN, ELLEN,,001B,Inch,11,125,5.50,5.5,22.00,,,,,,,,
658,ELLEN, ELLEN,,F1B_30,Inch,11,94,5.50,5.5,22.00,,,,,,,,
658,ELLEN, ELLEN,,F4_30,Inch,11,89,5.50,5.5,22.00,,,,,,,,
658,ELLEN, ELLEN,,LYTT1B_RWINE,Inch,11,88,5.50,5.5,22.00,,,,,,,,
658,ELLEN, ELLEN,,LYTT2_340A,Inch,11,92,5.50,5.5,22.00,,,,,,,,
658,ELLEN, ELLEN,,LYTT6_27E,Inch,11,89,5.50,5.5,22.00,,,,,,,,
655,EMILY,EMILY,,1,Inch,11.5,90,88,5.75,23.00,,,,,,,,
655,EMILY,EMILY,,2,,11.5,91,90,5.75,23.00,,,,,,,,
655,EMILY,EMILY,,001B,,11.5,92,79,5.75,23.00,,,,,,,,
655,EMILY,EMILY,,F1B_30,,11.5,93,61,5.75,23.00,,,,,,,,
655,EMILY,EMILY,,F4_30,,11.5,94,81,5.75,23.00,,,,,,,,
655,EMILY,EMILY,,ZYF8_27_24D,,11.5,95,89,5.75,23.00,,,,,,,,
655,EMILY,EMILY,,ZYF8A_30_27,,11.5,96,82,5.75,23.00,,,,,,,,
655,EMILY,EMILY,,ZYF8A_35B_130E,,11.5,97,78,5.75,23.00,,,,,,,,
695,EMMA,EMMA,,1,,11,83,5.5,5.5,166,,,,,,,,
695,EMMA,EMMA,,2,,11,83,5.5,5.5,166,,,,,,,,
695,EMMA,EMMA,,001B,,11,83,5.5,5.5,166,,,,,,,,
695,EMMA,EMMA,,F1B_30,,11,83,5.5,5.5,166,,,,,,,,
695,EMMA,EMMA,,F4_30,,11,83,5.5,5.5,166,,,,,,,,
695,EMMA,EMMA,,ZYF8_27_24D,,11,83,5.5,5.5,166,,,,,,,,
695,EMMA,EMMA,,ZYF8A_30_27,,11,83,5.5,5.5,166,,,,,,,,
695,EMMA,EMMA,,ZYF8A_35B_130E,,11,83,5.5,5.5,166,,,,,,,,
571,ESTHER,ESTHER,,1,,92.8,18,46.4,46.4,174,,,,,,,,
571,ESTHER,ESTHER,,001B,,92.8,26,46.4,46.4,174,,,,,,,,
571,ESTHER,ESTHER,,F1B_27S,,92.8,3,46.4,46.4,174,,,,,,,,
571,ESTHER,ESTHER,,F1B_30,,92.8,15,46.4,46.4,174,,,,,,,,
571,ESTHER,ESTHER,,F1B_33,,92.8,9,46.4,46.4,174,,,,,,,,
571,ESTHER,ESTHER,,F1B_BG,,92.8,21,46.4,46.4,174,,,,,,,,
